Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Country,Region,Market,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
44146,CA-2020-133511,2014-03-08,2014-03-12,Second Class,CG-11440,Ashley Harris,Consumer,Miami,Florida,United States,North America,North America,TEC-CO-10089,Technology,Copiers,Canon imageRUNNER,1206.82,1,0.7,-410.48,145.95,Medium
44147,CA-2022-141638,2014-03-08,2014-03-15,Standard Class,CG-10616,Lauren Garcia,Corporate,Chicago,Illinois,United States,North America,North America,TEC-AC-10032,Technology,Accessories,Logitech Mouse,698.21,7,0.2,109.26,23.83,Medium
44148,CA-2014-102735,2014-03-08,2014-03-17,Standard Class,CG-10811,Rachel Johnson,Consumer,New York City,New York,United States,North America,North America,FUR-ST-10010,Furniture,Storage,Sauder Edgewater,68.42,1,0.7,-25.67,6.47,Low
44149,CA-2017-115790,2014-03-08,2014-03-16,Standard Class,CG-10421,William Robinson,Home Office,Guangzhou,Guangdong,China,Asia Pacific,Asia Pacific,OFF-BI-10042,Office Supplies,Binders,Wilson Jones Round Ring,32.54,1,0.3,3.44,0.55,Medium
44150,CA-2016-114740,2014-03-08,2014-03-11,First Class,CG-10284,Emily Clark,Home Office,Seattle,Washington,United States,North America,North America,OFF-LA-10029,Office Supplies,Labels,Avery Internet Labels,151.76,2,0.0,48.15,8.59,Medium
44151,CA-2017-117837,2014-03-08,2014-03-16,Standard Class,CG-10602,Nicole Taylor,Consumer,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,OFF-ST-10069,Office Supplies,Storage,Avery Recycled,347.35,3,0.2,49.79,8.9,High
44152,CA-2015-107457,2014-03-08,2014-03-15,Standard Class,CG-11319,Chris Smith,Home Office,Munich,Bavaria,Germany,Europe,Europe,OFF-SU-10008,Office Supplies,Supplies,Dixon Ticonderoga,8.19,1,0.1,2.72,0.71,Medium
44153,CA-2022-143697,2014-03-08,2014-03-16,Standard Class,CG-10743,David Anderson,Home Office,London,England,United Kingdom,Europe,Europe,FUR-FU-10001,Furniture,Furnishings,Howard Miller Clock,13.26,1,0.1,3.35,1.09,High
44154,CA-2023-149442,2014-03-08,2014-03-16,Standard Class,CG-10865,Thomas Jones,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,FUR-FU-10013,Furniture,Furnishings,Advantus Globe Weis,38.04,1,0.2,5.03,4.93,High
44155,CA-2016-113982,2014-03-08,2014-03-12,Second Class,CG-11194,Jane Wilson,Corporate,San Francisco,California,United States,North America,North America,TEC-MA-10083,Technology,Machines,Brother Fax,244.27,2,0.4,-28.46,30.84,Medium
44156,CA-2020-130328,2014-03-08,2014-03-13,Second Class,CG-10415,Nicole Thomas,Home Office,Dammam,Eastern Province,Saudi Arabia,EMEA,EMEA,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,999.5,2,0.6,-498.06,112.23,Medium
44157,CA-2022-142603,2014-03-08,2014-03-13,Second Class,CG-10620,Thomas Anderson,Home Office,Paris,Île-de-France,France,Europe,Europe,OFF-AP-10063,Office Supplies,Appliances,Hoover Handheld,321.38,1,0.0,87.63,29.29,High
44158,CA-2015-109448,2014-03-08,2014-03-15,Standard Class,CG-10397,Ashley Clark,Home Office,Toronto,Ontario,Canada,North America,North America,FUR-CH-10077,Furniture,Chairs,HON Ignition,2475.76,2,0.1,37.42,290.19,Low
44159,CA-2022-140014,2014-03-08,2014-03-12,Second Class,CG-11166,David Harris,Consumer,San Francisco,California,United States,North America,North America,FUR-TA-10012,Furniture,Tables,KI Adjustable Table,3701.01,3,0.0,167.25,216.36,High
44160,CA-2020-133085,2014-03-08,2014-03-15,Standard Class,CG-10702,Daniel Walker,Corporate,Brasília,Distrito Federal,Brazil,LATAM,LATAM,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,121.1,2,0.8,-75.8,0.55,High
44161,CA-2022-144232,2014-03-08,2014-03-10,First Class,CG-11160,Sarah Brown,Consumer,Brisbane,Queensland,Australia,Oceania,Oceania,FUR-BO-10087,Furniture,Bookcases,Artistic Wire,214.79,2,0.6,-78.05,15.73,Medium
44162,CA-2022-142801,2014-03-08,2014-03-15,Standard Class,CG-11279,William Martinez,Corporate,Miami,Florida,United States,North America,North America,FUR-BO-10050,Furniture,Bookcases,Sauder Beginnings,480.06,2,0.4,-115.96,15.43,Medium
44163,CA-2019-129971,2014-03-08,2014-03-10,First Class,CG-10307,John Clark,Corporate,Rio de Janeiro,Rio de Janeiro,Brazil,LATAM,LATAM,TEC-PH-10023,Technology,Phones,Cisco IP Phone,273.89,1,0.6,-83.89,28.87,Medium
44164,CA-2024-150779,2014-03-08,2014-03-12,Second Class,CG-10833,Sarah Lewis,Corporate,Cape Town,Western Cape,South Africa,Africa,Africa,TEC-MA-10064,Technology,Machines,Zebra Label Printer,1286.11,2,0.4,-270.37,6.73,Low
44165,CA-2020-132467,2014-03-08,2014-03-14,Second Class,CG-11550,Sarah White,Corporate,Melbourne,Victoria,Australia,Oceania,Oceania,OFF-FA-10065,Office Supplies,Fasteners,Cardinal Jumbo Binder,16.02,3,0.0,4.99,0.63,Medium
44166,CA-2020-134321,2014-03-08,2014-03-12,Second Class,CG-10048,Thomas Anderson,Consumer,Berlin,Berlin,Germany,Europe,Europe,FUR-CH-10077,Furniture,Chairs,HON Ignition,1068.57,5,0.1,13.56,90.3,High
44167,CA-2019-125924,2014-03-08,2014-03-16,Standard Class,CG-10899,Kevin Anderson,Consumer,Munich,Bavaria,Germany,Europe,Europe,OFF-SU-10008,Office Supplies,Supplies,Dixon Ticonderoga,202.3,4,0.2,45.04,19.61,Low
44168,CA-2014-101959,2014-03-08,2014-03-17,Standard Class,CG-10033,Emily Wilson,Corporate,Dammam,Eastern Province,Saudi Arabia,EMEA,EMEA,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,754.86,2,0.0,152.02,104.95,Medium
44169,CA-2021-136890,2014-03-08,2014-03-08,Same Day,CG-11069,Michael Jones,Consumer,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,TEC-CO-10031,Technology,Computers,HP Pavilion 14,1820.15,1,0.1,132.23,88.07,Medium
44170,CA-2020-130838,2014-03-08,2014-03-12,Second Class,CG-10973,Chris Jones,Consumer,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,FUR-CH-10077,Furniture,Chairs,HON Ignition,202.18,1,0.0,47.68,3.84,Low
44171,CA-2016-112549,2014-03-08,2014-03-12,First Class,CG-10731,Megan Harris,Consumer,Dallas,Texas,United States,North America,North America,OFF-AR-10037,Office Supplies,Art,Quartet Melamine,37.19,1,0.2,11.61,4.11,Medium
44172,CA-2019-125711,2014-03-08,2014-03-13,Second Class,CG-10342,Daniel Martinez,Consumer,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,TEC-AC-10032,Technology,Accessories,Logitech Mouse,376.5,3,0.0,84.13,48.49,High
44173,CA-2018-124203,2014-03-09,2014-03-16,Standard Class,CG-11511,Nicole Walker,Corporate,Shanghai,Shanghai,China,Asia Pacific,Asia Pacific,OFF-BI-10015,Office Supplies,Binders,Ibico Standard,537.69,3,0.0,190.9,41.49,Low
44174,CA-2015-109002,2014-03-09,2014-03-18,Standard Class,CG-10046,David White,Consumer,Rio de Janeiro,Rio de Janeiro,Brazil,LATAM,LATAM,FUR-CH-10020,Furniture,Chairs,Office Star,56.79,1,0.7,-23.21,6.25,High
44175,CA-2017-115160,2014-03-09,2014-03-16,Standard Class,CG-10479,Sarah Jackson,Consumer,Munich,Bavaria,Germany,Europe,Europe,OFF-BI-10025,Office Supplies,Binders,Acco Brands,76.62,1,0.2,32.5,6.94,Low
44176,CA-2014-103317,2014-03-09,2014-03-14,Second Class,CG-10551,Sarah Jones,Corporate,Paris,Île-de-France,France,Europe,Europe,TEC-PH-10023,Technology,Phones,Cisco IP Phone,2828.42,4,0.2,413.0,333.38,Medium
44177,CA-2020-134070,2014-03-09,2014-03-13,First Class,CG-11029,Michael Williams,Consumer,Paris,Île-de-France,France,Europe,Europe,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,513.39,2,0.3,-33.33,20.02,High
44178,CA-2017-117005,2014-03-09,2014-03-11,First Class,CG-11411,Sarah Clark,Home Office,Tokyo,Tokyo,Japan,Asia Pacific,Asia Pacific,OFF-AP-10067,Office Supplies,Appliances,Fellowes PB500,203.52,1,0.3,-8.9,20.85,High
44179,CA-2017-116697,2014-03-09,2014-03-17,Standard Class,CG-10106,David Robinson,Consumer,Kano,Kano,Nigeria,Africa,Africa,FUR-ST-10000,Furniture,Storage,Eldon Tower,168.07,2,0.5,-53.84,19.67,High
44180,CA-2019-126025,2014-03-09,2014-03-14,Second Class,CG-10812,James Taylor,Home Office,Hamburg,Hamburg,Germany,Europe,Europe,TEC-PH-10007,Technology,Phones,Samsung Galaxy S23,168.74,1,0.6,-50.79,17.82,Medium
44181,CA-2018-121503,2014-03-09,2014-03-13,Second Class,CG-11012,John Lewis,Corporate,Lagos,Lagos,Nigeria,Africa,Africa,FUR-CH-10004,Furniture,Chairs,Flash Furniture,1496.75,7,0.7,-787.65,159.5,High
44182,CA-2021-138078,2014-03-09,2014-03-13,Second Class,CG-11469,Megan Taylor,Consumer,New York City,New York,United States,North America,North America,OFF-LA-10029,Office Supplies,Labels,Avery Internet Labels,50.69,1,0.2,5.92,3.0,Low
44183,CA-2017-115485,2014-03-09,2014-03-11,First Class,CG-10007,Emily Smith,Consumer,Melbourne,Victoria,Australia,Oceania,Oceania,OFF-ST-10039,Office Supplies,Storage,Cardinal Recycled,29.27,1,0.0,9.52,1.2,Medium
44184,CA-2017-116321,2014-03-09,2014-03-11,First Class,CG-11084,Lauren Harris,Consumer,Seattle,Washington,United States,North America,North America,FUR-ST-10066,Furniture,Storage,Advantus Plastic Rack,57.62,1,0.2,5.98,4.89,Critical
44185,CA-2017-116347,2014-03-09,2014-03-14,Second Class,CG-10716,Robert Thomas,Consumer,Abuja,Abuja,Nigeria,Africa,Africa,TEC-CO-10070,Technology,Computers,Lenovo ThinkPad,5839.7,4,0.1,515.75,66.25,High
44186,CA-2016-113526,2014-03-09,2014-03-11,First Class,CG-10123,John Anderson,Consumer,Dallas,Texas,United States,North America,North America,OFF-ST-10002,Office Supplies,Storage,Storex Durable,689.31,6,0.1,228.55,53.97,Medium
44187,CA-2021-135806,2014-03-09,2014-03-14,Second Class,CG-11258,James Jackson,Home Office,Johannesburg,Gauteng,South Africa,Africa,Africa,FUR-ST-10010,Furniture,Storage,Sauder Edgewater,39.64,1,0.2,3.53,5.6,Medium
44188,CA-2015-106717,2014-03-09,2014-03-18,Standard Class,CG-10584,Megan Lewis,Consumer,Houston,Texas,United States,North America,North America,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,1673.34,4,0.3,-171.45,4.89,Medium
44189,CA-2015-107655,2014-03-09,2014-03-18,Standard Class,CG-11090,Lauren Thomas,Consumer,Guadalajara,Jalisco,Mexico,LATAM,LATAM,OFF-BI-10015,Office Supplies,Binders,Ibico Standard,86.48,1,0.0,50.68,1.53,High
44190,CA-2016-112416,2014-03-09,2014-03-15,Second Class,CG-10029,James Walker,Consumer,Brisbane,Queensland,Australia,Oceania,Oceania,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,633.69,2,0.5,-127.82,42.44,High
44191,CA-2020-133273,2014-03-09,2014-03-16,Standard Class,CG-11327,Chris White,Consumer,San Francisco,California,United States,North America,North America,OFF-SU-10008,Office Supplies,Supplies,Dixon Ticonderoga,458.78,7,0.0,229.36,16.82,High
44192,CA-2020-132111,2014-03-09,2014-03-17,Standard Class,CG-11414,Robert Harris,Consumer,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,522.21,3,0.1,12.79,59.71,High
44193,CA-2017-116188,2014-03-09,2014-03-18,Standard Class,CG-10962,James Jackson,Consumer,Yokohama,Kanagawa,Japan,Asia Pacific,Asia Pacific,OFF-ST-10039,Office Supplies,Storage,Cardinal Recycled,32.74,2,0.2,8.21,2.01,Medium
44194,CA-2017-115368,2014-03-09,2014-03-15,Second Class,CG-10855,Jessica Johnson,Consumer,Toronto,Ontario,Canada,North America,North America,TEC-PH-10033,Technology,Phones,Motorola Moto G,1723.22,5,0.5,-527.71,104.78,High
44195,CA-2018-120590,2014-03-09,2014-03-17,Standard Class,CG-11533,Daniel Anderson,Home Office,Marseille,Provence,France,Europe,Europe,TEC-MA-10011,Technology,Machines,Dymo LabelWriter,682.74,2,0.3,-61.33,78.38,High
44196,CA-2021-138538,2014-03-09,2014-03-15,Second Class,CG-11130,Robert Smith,Consumer,Sydney,New South Wales,Australia,Oceania,Oceania,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,2934.74,2,0.0,24.26,374.48,Medium
44197,CA-2023-148712,2014-03-09,2014-03-17,Standard Class,CG-11542,Chris Miller,Consumer,Dallas,Texas,United States,North America,North America,TEC-CO-10006,Technology,Computers,Asus VivoBook,4402.92,3,0.0,1002.54,57.93,Medium
44198,CA-2015-109315,2014-03-09,2014-03-15,Second Class,CG-10432,Rachel Miller,Consumer,Jeddah,Makkah,Saudi Arabia,EMEA,EMEA,TEC-CO-10076,Technology,Copiers,Sharp MX,3514.12,1,0.2,485.47,448.01,Medium
44199,CA-2014-102962,2014-03-09,2014-03-18,Standard Class,CG-10523,Nicole White,Corporate,Osaka,Osaka,Japan,Asia Pacific,Asia Pacific,FUR-FU-10001,Furniture,Furnishings,Howard Miller Clock,310.72,2,0.0,87.84,13.35,Critical
44200,CA-2018-122154,2014-03-09,2014-03-11,Same Day,CG-10294,Kevin Garcia,Home Office,Monterrey,Nuevo León,Mexico,LATAM,LATAM,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,570.42,2,0.3,-138.22,26.63,Low
44201,CA-2020-130381,2014-03-09,2014-03-15,Second Class,CG-10620,Thomas Anderson,Corporate,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,OFF-PA-10017,Office Supplies,Paper,Xerox 4200,184.76,3,0.1,63.76,24.64,Medium
44202,CA-2019-127069,2014-03-09,2014-03-16,Standard Class,CG-10518,William Wilson,Consumer,Chennai,Tamil Nadu,India,Asia Pacific,Asia Pacific,TEC-CO-10085,Technology,Copiers,HP LaserJet,21656.76,6,0.0,6244.53,112.3,Medium
44203,CA-2018-123934,2014-03-09,2014-03-15,Second Class,CG-10287,Chris Walker,Consumer,Houston,Texas,United States,North America,North America,OFF-SU-10053,Office Supplies,Supplies,Memorex Floppy,10.65,1,0.0,4.3,0.9,Medium
44204,CA-2019-127854,2014-03-09,2014-03-11,Same Day,CG-10758,Michael Jackson,Corporate,Atlanta,Georgia,United States,North America,North America,OFF-PA-10068,Office Supplies,Paper,Avery Dennison Paper,32.58,6,0.0,9.08,4.7,High
44205,CA-2019-126759,2014-03-09,2014-03-18,Standard Class,CG-10654,Thomas Walker,Corporate,Hamburg,Hamburg,Germany,Europe,Europe,TEC-MA-10088,Technology,Machines,Pitney Bowes,484.48,3,0.8,-229.47,18.93,Low
44206,CA-2023-148029,2014-03-09,2014-03-14,Second Class,CG-10497,Thomas Jones,Consumer,Yokohama,Kanagawa,Japan,Asia Pacific,Asia Pacific,OFF-AR-10037,Office Supplies,Art,Quartet Melamine,48.92,1,0.0,16.92,6.39,High
44207,CA-2017-119402,2014-03-09,2014-03-17,Standard Class,CG-10515,Emily Martinez,Corporate,Atlanta,Georgia,United States,North America,North America,OFF-EN-10056,Office Supplies,Envelopes,Mead #10,7.43,1,0.3,0.86,0.7,High
44208,CA-2017-115186,2014-03-09,2014-03-16,Standard Class,CG-10059,Amanda Wilson,Home Office,Johannesburg,Gauteng,South Africa,Africa,Africa,TEC-AC-10062,Technology,Accessories,Belkin Surge Protector,93.64,3,0.4,-9.27,10.32,Medium
44209,CA-2019-125437,2014-03-09,2014-03-15,Second Class,CG-10595,Nicole Clark,Consumer,San Francisco,California,United States,North America,North America,FUR-TA-10057,Furniture,Tables,Chromcraft Bull-Nose,4958.04,4,0.0,367.74,130.91,Low
44210,CA-2014-102890,2014-03-09,2014-03-17,Standard Class,CG-10992,Chris Smith,Consumer,Marseille,Provence,France,Europe,Europe,OFF-PA-10068,Office Supplies,Paper,Avery Dennison Paper,42.18,1,0.1,11.23,1.28,Low
44211,CA-2020-132142,2014-03-09,2014-03-15,Second Class,CG-10794,Daniel Walker,Corporate,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,TEC-AC-10032,Technology,Accessories,Logitech Mouse,108.33,1,0.3,0.35,9.17,High
44212,CA-2014-100689,2014-03-09,2014-03-14,Second Class,CG-11487,David Wilson,Consumer,Beijing,Beijing,China,Asia Pacific,Asia Pacific,TEC-AC-10044,Technology,Accessories,Samsung Monitor,249.02,3,0.6,-42.81,26.43,Medium
44213,CA-2019-127593,2014-03-09,2014-03-17,Standard Class,CG-10725,Emily Anderson,Consumer,Tokyo,Tokyo,Japan,Asia Pacific,Asia Pacific,FUR-BO-10045,Furniture,Bookcases,Bush Saratoga,141.7,1,0.7,-62.93,9.66,Critical
44214,CA-2020-133978,2014-03-09,2014-03-15,Second Class,CG-10676,Rachel Anderson,Consumer,Mexico City,CDMX,Mexico,LATAM,LATAM,FUR-TA-10091,Furniture,Tables,Bevis 36W,1719.97,2,0.4,-491.45,75.89,Medium
44215,CA-2020-130068,2014-03-10,2014-03-17,Standard Class,CG-10439,Daniel Davis,Consumer,Melbourne,Victoria,Australia,Oceania,Oceania,FUR-CH-10022,Furniture,Chairs,Bush Industries Chair,1408.0,3,0.5,-565.12,48.66,Low
44216,CA-2019-129984,2014-03-10,2014-03-15,Second Class,CG-10199,John Brown,Consumer,London,England,United Kingdom,Europe,Europe,TEC-AC-10032,Technology,Accessories,Logitech Mouse,344.34,2,0.0,90.18,40.75,Medium
44217,CA-2019-125555,2014-03-10,2014-03-18,Standard Class,CG-11478,Thomas Garcia,Consumer,Lyon,Auvergne-Rhône-Alpes,France,Europe,Europe,OFF-AR-10049,Office Supplies,Art,Sanford Uni-Ball,190.05,3,0.1,108.97,24.28,Critical
44218,CA-2017-119696,2014-03-10,2014-03-17,Standard Class,CG-10788,William Johnson,Corporate,Durban,KwaZulu-Natal,South Africa,Africa,Africa,OFF-SU-10053,Office Supplies,Supplies,Memorex Floppy,21.18,1,0.1,5.6,1.94,Medium
44219,CA-2018-123181,2014-03-10,2014-03-17,Standard Class,CG-10563,James Thomas,Consumer,Dallas,Texas,United States,North America,North America,TEC-PH-10019,Technology,Phones,Apple iPhone 14,4896.34,6,0.2,-66.03,467.85,Low
44220,CA-2021-137208,2014-03-10,2014-03-19,Standard Class,CG-11399,Daniel Harris,Corporate,Abuja,Abuja,Nigeria,Africa,Africa,TEC-AC-10046,Technology,Accessories,Plantronics Headset,802.98,3,0.1,258.43,99.08,High
44221,CA-2017-118532,2014-03-10,2014-03-17,Standard Class,CG-10870,David Brown,Corporate,Los Angeles,California,United States,North America,North America,FUR-CH-10048,Furniture,Chairs,Herman Miller Aeron,127.86,1,0.2,-7.2,13.18,Medium
44222,CA-2015-108894,2014-03-10,2014-03-16,Second Class,CG-10563,James Thomas,Consumer,New Delhi,Delhi,India,Asia Pacific,Asia Pacific,TEC-MA-10011,Technology,Machines,Dymo LabelWriter,684.27,2,0.1,121.09,55.92,High
44223,CA-2019-125988,2014-03-10,2014-03-12,Same Day,CG-10583,David Lewis,Consumer,São Paulo,São Paulo,Brazil,LATAM,LATAM,FUR-CH-10077,Furniture,Chairs,HON Ignition,1730.33,4,0.4,-450.85,47.21,Medium
44224,CA-2017-117774,2014-03-10,2014-03-11,Same Day,CG-10671,Rachel Johnson,Corporate,Houston,Texas,United States,North America,North America,OFF-BI-10054,Office Supplies,Binders,Cardinal Slant-D,144.16,2,0.0,60.59,9.27,Low
44225,CA-2017-118333,2014-03-10,2014-03-18,Standard Class,CG-11522,Ashley Jones,Consumer,Beijing,Beijing,China,Asia Pacific,Asia Pacific,TEC-CO-10027,Technology,Computers,Apple MacBook Pro,1204.81,1,0.5,-372.54,165.83,Medium
44226,CA-2017-119230,2014-03-10,2014-03-18,Standard Class,CG-10562,Daniel White,Consumer,Mexico City,CDMX,Mexico,LATAM,LATAM,OFF-AP-10035,Office Supplies,Appliances,Acco Thermal Laminator,346.93,1,0.0,83.92,45.64,Critical
44227,CA-2024-150687,2014-03-10,2014-03-18,Standard Class,CG-10559,Sarah Harris,Corporate,Seattle,Washington,United States,North America,North America,FUR-CH-10004,Furniture,Chairs,Flash Furniture,1140.14,2,0.0,286.91,17.27,High
44228,CA-2014-104881,2014-03-10,2014-03-18,Standard Class,CG-10777,John Jackson,Consumer,Los Angeles,California,United States,North America,North America,FUR-FU-10059,Furniture,Furnishings,Rubbermaid Durable,71.7,2,0.7,-24.87,3.89,Medium
44229,CA-2019-129404,2014-03-10,2014-03-19,Standard Class,CG-11115,Jessica Harris,Consumer,Philadelphia,Pennsylvania,United States,North America,North America,FUR-BO-10087,Furniture,Bookcases,Artistic Wire,618.78,4,0.2,66.92,80.81,Medium
44230,CA-2018-123723,2014-03-10,2014-03-12,First Class,CG-10089,Rachel Clark,Consumer,Lagos,Lagos,Nigeria,Africa,Africa,OFF-BI-10092,Office Supplies,Binders,Avery Heavy Duty,175.05,1,0.0,84.56,19.97,High
44231,CA-2019-126379,2014-03-10,2014-03-15,Second Class,CG-11331,James Wilson,Home Office,Melbourne,Victoria,Australia,Oceania,Oceania,TEC-AC-10044,Technology,Accessories,Samsung Monitor,279.6,4,0.4,-21.76,40.98,Low
44232,CA-2015-109504,2014-03-10,2014-03-19,Standard Class,CG-10069,Lauren Martinez,Consumer,Guadalajara,Jalisco,Mexico,LATAM,LATAM,OFF-AR-10071,Office Supplies,Art,Avery Hi-Liter,110.24,4,0.0,51.44,9.53,Medium
44233,CA-2018-123474,2014-03-10,2014-03-17,Standard Class,CG-11069,Michael Jones,Consumer,Marseille,Provence,France,Europe,Europe,FUR-BO-10087,Furniture,Bookcases,Artistic Wire,1339.06,2,0.0,234.39,158.2,High
44234,CA-2016-113459,2014-03-10,2014-03-14,Second Class,CG-10452,Rachel Martinez,Corporate,Miami,Florida,United States,North America,North America,FUR-CH-10020,Furniture,Chairs,Office Star,769.87,1,0.4,-98.64,24.91,Medium
44235,CA-2020-132891,2014-03-10,2014-03-19,Standard Class,CG-11021,Ashley Walker,Consumer,Dallas,Texas,United States,North America,North America,OFF-BI-10015,Office Supplies,Binders,Ibico Standard,20.16,1,0.3,4.04,0.65,Medium
44236,CA-2021-136471,2014-03-10,2014-03-15,Second Class,CG-11217,Kevin Taylor,Home Office,Shenzhen,Guangdong,China,Asia Pacific,Asia Pacific,TEC-MA-10018,Technology,Machines,Epson LabelWorks,1555.3,4,0.6,-532.16,113.83,Medium
44237,CA-2018-122031,2014-03-10,2014-03-17,Standard Class,CG-10260,Rachel Walker,Consumer,Rio de Janeiro,Rio de Janeiro,Brazil,LATAM,LATAM,FUR-ST-10066,Furniture,Storage,Advantus Plastic Rack,29.07,1,0.8,-13.84,1.92,Medium
44238,CA-2022-144386,2014-03-10,2014-03-17,Standard Class,CG-10945,William Jackson,Home Office,Sydney,New South Wales,Australia,Oceania,Oceania,OFF-AP-10063,Office Supplies,Appliances,Hoover Handheld,89.18,1,0.0,33.02,12.74,Medium
44239,CA-2022-143301,2014-03-10,2014-03-17,Standard Class,CG-10597,Jessica Wilson,Home Office,Marseille,Provence,France,Europe,Europe,TEC-CO-10076,Technology,Copiers,Sharp MX,853.9,1,0.0,267.25,77.73,Medium
