customer_id,customer_name,segment,total_orders,total_spent,total_profit,avg_discount,value_segment,segment_threshold_high,segment_threshold_low
SP-106201,Stefania Perrino,Corporate,2,77.0,5.28,0.35,Low Value,3763.0,728.0
SP-106202,Stefania Perrino,Corporate,3,223.0,-230.3,0.5,Low Value,3763.0,728.0
SP-106501,Stephanie Phelps,Corporate,3,431.0,-123.8,0.583,Low Value,3763.0,728.0
SP-106502,Stephanie Phelps,Corporate,3,342.0,67.32,0.2,Low Value,3763.0,728.0
SP-108601,Sung Pak,Corporate,2,503.0,62.14,0.35,Low Value,3763.0,728.0
SP-109201,Susan Pistek,Consumer,2,165.0,-230.98,0.525,Low Value,3763.0,728.0
SP-109202,Susan Pistek,Consumer,2,731.0,65.76,0.0,Mid Value,3763.0,728.0
SP-205451,Sibella Parks,Corporate,6,3130.0,713.48,0.09,Mid Value,3763.0,728.0
SP-205452,Sibella Parks,Corporate,3,1034.0,-206.51,0.35,Mid Value,3763.0,728.0
SP-205453,Sibella Parks,Corporate,5,1332.0,309.94,0.14,Mid Value,3763.0,728.0
SP-205454,Sibella Parks,Corporate,6,1306.0,-118.78,0.26,Mid Value,3763.0,728.0
SP-206201,Stefania Perrino,Corporate,8,9224.0,1482.52,0.109,High Value,3763.0,728.0
SP-206202,Stefania Perrino,Corporate,7,3492.0,-1259.28,0.05,Mid Value,3763.0,728.0
SP-206203,Stefania Perrino,Corporate,7,959.0,289.24,0.089,Mid Value,3763.0,728.0
SP-206204,Stefania Perrino,Corporate,9,5443.0,-270.43,0.25,High Value,3763.0,728.0
SP-206501,Stephanie Phelps,Corporate,6,4536.0,985.23,0.307,High Value,3763.0,728.0
SP-206502,Stephanie Phelps,Corporate,3,1468.0,93.12,0.0,Mid Value,3763.0,728.0
SP-206503,Stephanie Phelps,Corporate,6,2501.0,392.46,0.146,Mid Value,3763.0,728.0
SP-206504,Stephanie Phelps,Corporate,9,1873.0,268.48,0.153,Mid Value,3763.0,728.0
SP-208601,Sung Pak,Corporate,2,246.0,-60.23,0.15,Low Value,3763.0,728.0
SP-208602,Sung Pak,Corporate,6,4911.0,891.6,0.273,High Value,3763.0,728.0
SP-208603,Sung Pak,Corporate,8,3553.0,290.45,0.091,Mid Value,3763.0,728.0
SP-208604,Sung Pak,Corporate,10,4283.0,566.72,0.208,High Value,3763.0,728.0
SP-209201,Susan Pistek,Consumer,4,5702.0,985.66,0.15,High Value,3763.0,728.0
SP-209202,Susan Pistek,Consumer,12,16566.0,4974.51,0.028,High Value,3763.0,728.0
SP-209203,Susan Pistek,Consumer,6,1866.0,674.76,0.178,Mid Value,3763.0,728.0
SP-209204,Susan Pistek,Consumer,6,3990.0,14.69,0.271,High Value,3763.0,728.0
SR-104251,Sharelle Roach,Home Office,3,122.0,-36.16,0.35,Low Value,3763.0,728.0
SR-104252,Sharelle Roach,Home Office,1,107.0,28.68,0.0,Low Value,3763.0,728.0
SR-104253,Sharelle Roach,Home Office,1,52.0,1.02,0.0,Low Value,3763.0,728.0
SR-107401,Steven Roelle,Home Office,2,158.0,46.68,0.0,Low Value,3763.0,728.0
SR-107402,Steven Roelle,Home Office,2,1996.0,244.59,0.0,Mid Value,3763.0,728.0
SR-204251,Sharelle Roach,Home Office,5,2027.0,169.07,0.331,Mid Value,3763.0,728.0
SR-204252,Sharelle Roach,Home Office,6,6126.0,806.2,0.068,High Value,3763.0,728.0
SR-204253,Sharelle Roach,Home Office,3,1337.0,-186.09,0.267,Mid Value,3763.0,728.0
SR-204254,Sharelle Roach,Home Office,5,3234.0,-3333.91,0.367,Mid Value,3763.0,728.0
SR-207401,Steven Roelle,Home Office,9,4573.0,969.25,0.15,High Value,3763.0,728.0
SR-207402,Steven Roelle,Home Office,8,5929.0,1279.2,0.054,High Value,3763.0,728.0
SR-207403,Steven Roelle,Home Office,8,2373.0,-142.78,0.143,Mid Value,3763.0,728.0
SR-207404,Steven Roelle,Home Office,8,4345.0,1990.42,0.033,High Value,3763.0,728.0
SS-101401,Saphhira Shifley,Corporate,3,169.0,-158.53,0.525,Low Value,3763.0,728.0
SS-101402,Saphhira Shifley,Corporate,1,7.0,2.52,0.0,Low Value,3763.0,728.0
SS-101403,Saphhira Shifley,Corporate,3,3316.0,1061.4,0.0,Mid Value,3763.0,728.0
SS-104101,Shahid Shariari,Consumer,2,222.0,79.08,0.0,Low Value,3763.0,728.0
SS-104102,Shahid Shariari,Consumer,1,1799.0,309.51,0.0,Mid Value,3763.0,728.0
SS-104103,Shahid Shariari,Consumer,7,329.0,-69.96,0.15,Low Value,3763.0,728.0
SS-105151,Shirley Schmidt,Home Office,1,373.0,116.16,0.0,Low Value,3763.0,728.0
SS-105152,Shirley Schmidt,Home Office,2,51.0,14.22,0.0,Low Value,3763.0,728.0
SS-105901,Sonia Sunley,Consumer,2,884.0,337.74,0.0,Mid Value,3763.0,728.0
SS-105902,Sonia Sunley,Consumer,1,56.0,16.44,0.0,Low Value,3763.0,728.0
SS-108751,Sung Shariari,Consumer,2,489.0,-643.35,0.7,Low Value,3763.0,728.0
SS-108752,Sung Shariari,Consumer,2,67.0,-64.48,0.6,Low Value,3763.0,728.0
SS-201401,Saphhira Shifley,Corporate,11,6973.0,1952.46,0.056,High Value,3763.0,728.0
SS-201402,Saphhira Shifley,Corporate,5,5653.0,-3957.14,0.32,High Value,3763.0,728.0
SS-201403,Saphhira Shifley,Corporate,8,6190.0,154.61,0.137,High Value,3763.0,728.0
SS-201404,Saphhira Shifley,Corporate,8,1324.0,332.35,0.114,Mid Value,3763.0,728.0
SS-204101,Shahid Shariari,Consumer,6,2462.0,772.77,0.049,Mid Value,3763.0,728.0
SS-204102,Shahid Shariari,Consumer,5,7809.0,251.9,0.088,High Value,3763.0,728.0
SS-204103,Shahid Shariari,Consumer,10,2430.0,-200.82,0.133,Mid Value,3763.0,728.0
SS-204104,Shahid Shariari,Consumer,6,3056.0,-1010.97,0.258,Mid Value,3763.0,728.0
SS-205151,Shirley Schmidt,Home Office,5,2070.0,311.64,0.084,Mid Value,3763.0,728.0
SS-205152,Shirley Schmidt,Home Office,6,2889.0,-285.44,0.256,Mid Value,3763.0,728.0
SS-205153,Shirley Schmidt,Home Office,5,1907.0,59.84,0.164,Mid Value,3763.0,728.0
SS-205154,Shirley Schmidt,Home Office,3,613.0,199.93,0.0,Low Value,3763.0,728.0
SS-205901,Sonia Sunley,Consumer,10,4218.0,95.85,0.216,High Value,3763.0,728.0
SS-205902,Sonia Sunley,Consumer,5,4726.0,791.82,0.1,High Value,3763.0,728.0
SS-205903,Sonia Sunley,Consumer,5,2816.0,992.74,0.089,Mid Value,3763.0,728.0
SS-205904,Sonia Sunley,Consumer,6,418.0,135.54,0.0,Low Value,3763.0,728.0
SS-208751,Sung Shariari,Consumer,6,1769.0,4.54,0.186,Mid Value,3763.0,728.0
SS-208752,Sung Shariari,Consumer,5,481.0,145.78,0.1,Low Value,3763.0,728.0
SS-208753,Sung Shariari,Consumer,5,1559.0,73.11,0.167,Mid Value,3763.0,728.0
SS-208754,Sung Shariari,Consumer,5,966.0,-75.59,0.24,Mid Value,3763.0,728.0
ST-105301,Shui Tom,Consumer,4,777.0,120.99,0.0,Mid Value,3763.0,728.0
ST-105302,Shui Tom,Consumer,2,166.0,38.55,0.0,Low Value,3763.0,728.0
ST-205301,Shui Tom,Consumer,5,4887.0,423.44,0.131,High Value,3763.0,728.0
ST-205302,Shui Tom,Consumer,10,1308.0,126.71,0.075,Mid Value,3763.0,728.0
ST-205303,Shui Tom,Consumer,10,7436.0,1439.97,0.094,High Value,3763.0,728.0
ST-205304,Shui Tom,Consumer,7,432.0,84.44,0.2,Low Value,3763.0,728.0
SU-106651,Stephanie Ulpright,Home Office,3,1766.0,4.46,0.467,Mid Value,3763.0,728.0
SU-106652,Stephanie Ulpright,Home Office,3,1568.0,560.22,0.0,Mid Value,3763.0,728.0
SU-206651,Stephanie Ulpright,Home Office,5,2131.0,289.13,0.042,Mid Value,3763.0,728.0
SU-206652,Stephanie Ulpright,Home Office,5,1111.0,-131.42,0.164,Mid Value,3763.0,728.0
SU-206653,Stephanie Ulpright,Home Office,6,1607.0,-975.61,0.379,Mid Value,3763.0,728.0
SU-206654,Stephanie Ulpright,Home Office,7,2596.0,763.47,0.133,Mid Value,3763.0,728.0
SV-103651,Seth Vernon,Consumer,1,761.0,212.61,0.0,Mid Value,3763.0,728.0
SV-103652,Seth Vernon,Consumer,4,496.0,45.64,0.2,Low Value,3763.0,728.0
SV-107851,Stewart Visinsky,Consumer,3,2833.0,277.32,0.0,Mid Value,3763.0,728.0
SV-107852,Stewart Visinsky,Consumer,4,137.0,-16.47,0.3,Low Value,3763.0,728.0
SV-108151,Stuart Van,Corporate,2,858.0,-1097.4,0.233,Mid Value,3763.0,728.0
SV-108152,Stuart Van,Corporate,1,4009.0,1187.94,0.0,High Value,3763.0,728.0
SV-108153,Stuart Van,Corporate,6,2863.0,-627.68,0.283,Mid Value,3763.0,728.0
SV-109351,Susan Vittorini,Consumer,2,172.0,-298.19,0.7,Low Value,3763.0,728.0
SV-109352,Susan Vittorini,Consumer,1,315.0,-33.5,0.3,Low Value,3763.0,728.0
SV-203651,Seth Vernon,Consumer,11,6624.0,742.02,0.19,High Value,3763.0,728.0
SV-203652,Seth Vernon,Consumer,3,2750.0,291.35,0.025,Mid Value,3763.0,728.0
SV-203653,Seth Vernon,Consumer,7,1537.0,-268.29,0.214,Mid Value,3763.0,728.0
SV-203654,Seth Vernon,Consumer,10,11472.0,1199.42,0.156,High Value,3763.0,728.0
SV-207851,Stewart Visinsky,Consumer,7,4873.0,-112.35,0.197,High Value,3763.0,728.0
SV-207852,Stewart Visinsky,Consumer,6,3875.0,1189.7,0.042,High Value,3763.0,728.0
SV-207853,Stewart Visinsky,Consumer,5,1408.0,359.56,0.025,Mid Value,3763.0,728.0
SV-207854,Stewart Visinsky,Consumer,9,4106.0,485.03,0.184,High Value,3763.0,728.0
SV-208151,Stuart Van,Corporate,7,8359.0,537.76,0.078,High Value,3763.0,728.0
SV-208152,Stuart Van,Corporate,4,2319.0,109.21,0.08,Mid Value,3763.0,728.0
SV-208153,Stuart Van,Corporate,9,2629.0,669.19,0.075,Mid Value,3763.0,728.0
SV-208154,Stuart Van,Corporate,4,1271.0,199.65,0.2,Mid Value,3763.0,728.0
SV-209351,Susan Vittorini,Consumer,10,8174.0,414.03,0.145,High Value,3763.0,728.0
SV-209352,Susan Vittorini,Consumer,5,2719.0,416.22,0.011,Mid Value,3763.0,728.0
SV-209353,Susan Vittorini,Consumer,5,2406.0,63.03,0.347,Mid Value,3763.0,728.0
SV-209354,Susan Vittorini,Consumer,8,1903.0,106.89,0.231,Mid Value,3763.0,728.0
SW-102451,Scot Wooten,Consumer,2,1420.0,183.18,0.0,Mid Value,3763.0,728.0
SW-102452,Scot Wooten,Consumer,2,482.0,142.41,0.0,Low Value,3763.0,728.0
SW-102751,Scott Williamson,Consumer,1,165.0,35.07,0.0,Low Value,3763.0,728.0
SW-102752,Scott Williamson,Consumer,1,1025.0,295.83,0.0,Mid Value,3763.0,728.0
SW-102753,Scott Williamson,Consumer,3,290.0,-171.64,0.5,Low Value,3763.0,728.0
SW-103501,Sean Wendt,Home Office,4,743.0,-73.03,0.175,Mid Value,3763.0,728.0
SW-103502,Sean Wendt,Home Office,5,501.0,68.13,0.225,Low Value,3763.0,728.0
SW-104551,Shaun Weien,Consumer,5,1379.0,180.91,0.1,Mid Value,3763.0,728.0
SW-104552,Shaun Weien,Consumer,4,827.0,218.46,0.0,Mid Value,3763.0,728.0
SW-107551,Steven Ward,Corporate,3,610.0,104.31,0.0,Low Value,3763.0,728.0
SW-107552,Steven Ward,Corporate,1,779.0,212.7,0.0,Mid Value,3763.0,728.0
SW-107553,Steven Ward,Corporate,3,958.0,182.02,0.171,Mid Value,3763.0,728.0
SW-202451,Scot Wooten,Consumer,6,6028.0,215.38,0.228,High Value,3763.0,728.0
SW-202452,Scot Wooten,Consumer,7,5017.0,1183.48,0.05,High Value,3763.0,728.0
SW-202453,Scot Wooten,Consumer,6,1447.0,243.51,0.109,Mid Value,3763.0,728.0
SW-202454,Scot Wooten,Consumer,7,1085.0,-19.61,0.26,Mid Value,3763.0,728.0
SW-202751,Scott Williamson,Consumer,11,5470.0,177.11,0.188,High Value,3763.0,728.0
SW-202752,Scott Williamson,Consumer,5,3081.0,-335.5,0.119,Mid Value,3763.0,728.0
SW-202753,Scott Williamson,Consumer,11,5047.0,710.45,0.267,High Value,3763.0,728.0
SW-202754,Scott Williamson,Consumer,6,1966.0,332.87,0.029,Mid Value,3763.0,728.0
SW-203501,Sean Wendt,Home Office,6,3791.0,873.17,0.127,High Value,3763.0,728.0
SW-203502,Sean Wendt,Home Office,8,1472.0,29.41,0.3,Mid Value,3763.0,728.0
SW-203503,Sean Wendt,Home Office,4,642.0,38.03,0.3,Low Value,3763.0,728.0
SW-203504,Sean Wendt,Home Office,3,1019.0,95.84,0.217,Mid Value,3763.0,728.0
SW-204551,Shaun Weien,Consumer,5,1665.0,-303.09,0.235,Mid Value,3763.0,728.0
SW-204552,Shaun Weien,Consumer,8,1259.0,270.98,0.009,Mid Value,3763.0,728.0
SW-204553,Shaun Weien,Consumer,2,195.0,2.64,0.1,Low Value,3763.0,728.0
SW-204554,Shaun Weien,Consumer,7,2922.0,793.65,0.111,Mid Value,3763.0,728.0
SW-207551,Steven Ward,Corporate,8,10187.0,865.72,0.122,High Value,3763.0,728.0
SW-207552,Steven Ward,Corporate,9,5693.0,105.2,0.126,High Value,3763.0,728.0
SW-207553,Steven Ward,Corporate,12,6683.0,1256.54,0.067,High Value,3763.0,728.0
SW-207554,Steven Ward,Corporate,2,759.0,68.24,0.1,Mid Value,3763.0,728.0
SZ-100351,Sam Zeldin,Home Office,1,409.0,11.1,0.0,Low Value,3763.0,728.0
SZ-100352,Sam Zeldin,Home Office,3,756.0,119.52,0.0,Mid Value,3763.0,728.0
SZ-200351,Sam Zeldin,Home Office,11,7512.0,1892.24,0.198,High Value,3763.0,728.0
SZ-200352,Sam Zeldin,Home Office,1,57.0,-47.52,0.5,Low Value,3763.0,728.0
SZ-200353,Sam Zeldin,Home Office,14,3999.0,574.08,0.144,High Value,3763.0,728.0
SZ-200354,Sam Zeldin,Home Office,11,3628.0,366.43,0.22,Mid Value,3763.0,728.0
TA-113851,Tom Ashbrook,Home Office,3,2226.0,696.73,0.233,Mid Value,3763.0,728.0
TA-113852,Tom Ashbrook,Home Office,2,2594.0,-659.74,0.067,Mid Value,3763.0,728.0
TA-213851,Tom Ashbrook,Home Office,6,9717.0,-199.16,0.177,High Value,3763.0,728.0
TA-213852,Tom Ashbrook,Home Office,9,6160.0,1318.44,0.027,High Value,3763.0,728.0
TA-213853,Tom Ashbrook,Home Office,6,5196.0,451.92,0.09,High Value,3763.0,728.0
TA-213854,Tom Ashbrook,Home Office,4,14596.0,4703.79,0.08,High Value,3763.0,728.0
TB-110551,Ted Butterfield,Consumer,1,193.0,-295.36,0.7,Low Value,3763.0,728.0
TB-110552,Ted Butterfield,Consumer,2,2163.0,828.42,0.175,Mid Value,3763.0,728.0
TB-111751,Thomas Boland,Corporate,1,528.0,185.04,0.025,Low Value,3763.0,728.0
TB-111752,Thomas Boland,Corporate,3,323.0,-9.68,0.26,Low Value,3763.0,728.0
TB-111901,Thomas Brumley,Home Office,2,424.0,120.39,0.0,Low Value,3763.0,728.0
TB-111902,Thomas Brumley,Home Office,2,691.0,59.1,0.0,Low Value,3763.0,728.0
TB-112501,Tim Brockman,Consumer,5,1957.0,654.66,0.0,Mid Value,3763.0,728.0
TB-112502,Tim Brockman,Consumer,10,5314.0,1.36,0.24,High Value,3763.0,728.0
TB-112801,Toby Braunhardt,Consumer,2,710.0,115.17,0.0,Low Value,3763.0,728.0
TB-112802,Toby Braunhardt,Consumer,2,448.0,156.78,0.0,Low Value,3763.0,728.0
TB-112803,Toby Braunhardt,Consumer,5,415.0,-78.92,0.257,Low Value,3763.0,728.0
TB-113551,Todd Boyes,Corporate,5,311.0,-331.91,0.49,Low Value,3763.0,728.0
TB-113552,Todd Boyes,Corporate,3,128.0,9.93,0.15,Low Value,3763.0,728.0
TB-114001,Tom Boeckenhauer,Consumer,2,1761.0,628.95,0.0,Mid Value,3763.0,728.0
TB-114002,Tom Boeckenhauer,Consumer,7,1343.0,95.64,0.222,Mid Value,3763.0,728.0
TB-115201,Tracy Blumstein,Consumer,4,2540.0,568.81,0.255,Mid Value,3763.0,728.0
TB-115202,Tracy Blumstein,Consumer,7,1451.0,-113.36,0.3,Mid Value,3763.0,728.0
TB-115951,Troy Blackwell,Consumer,1,38.0,8.82,0.0,Low Value,3763.0,728.0
TB-115952,Troy Blackwell,Consumer,3,712.0,210.81,0.0,Low Value,3763.0,728.0
TB-116251,Trudy Brown,Consumer,2,956.0,178.71,0.07,Mid Value,3763.0,728.0
TB-116252,Trudy Brown,Consumer,3,854.0,-545.57,0.6,Mid Value,3763.0,728.0
TB-210551,Ted Butterfield,Consumer,8,5246.0,416.96,0.113,High Value,3763.0,728.0
TB-210552,Ted Butterfield,Consumer,6,5061.0,-147.23,0.043,High Value,3763.0,728.0
TB-210553,Ted Butterfield,Consumer,10,1897.0,366.27,0.075,Mid Value,3763.0,728.0
TB-210554,Ted Butterfield,Consumer,5,1470.0,390.21,0.056,Mid Value,3763.0,728.0
TB-211751,Thomas Boland,Corporate,7,2603.0,208.78,0.132,Mid Value,3763.0,728.0
TB-211752,Thomas Boland,Corporate,6,4662.0,783.54,0.043,High Value,3763.0,728.0
TB-211753,Thomas Boland,Corporate,10,5722.0,289.56,0.144,High Value,3763.0,728.0
TB-211754,Thomas Boland,Corporate,4,3589.0,829.16,0.091,Mid Value,3763.0,728.0
TB-211901,Thomas Brumley,Home Office,5,8577.0,1706.81,0.115,High Value,3763.0,728.0
TB-211902,Thomas Brumley,Home Office,4,591.0,-48.18,0.3,Low Value,3763.0,728.0
TB-211903,Thomas Brumley,Home Office,4,706.0,35.19,0.229,Low Value,3763.0,728.0
TB-211904,Thomas Brumley,Home Office,4,816.0,179.0,0.025,Mid Value,3763.0,728.0
TB-212501,Tim Brockman,Consumer,4,730.0,115.84,0.18,Mid Value,3763.0,728.0
TB-212502,Tim Brockman,Consumer,9,4188.0,698.01,0.118,High Value,3763.0,728.0
TB-212503,Tim Brockman,Consumer,8,5311.0,1335.22,0.153,High Value,3763.0,728.0
TB-212504,Tim Brockman,Consumer,7,1603.0,260.62,0.247,Mid Value,3763.0,728.0
TB-212801,Toby Braunhardt,Consumer,4,795.0,-35.42,0.259,Mid Value,3763.0,728.0
TB-212802,Toby Braunhardt,Consumer,4,1166.0,98.56,0.037,Mid Value,3763.0,728.0
TB-212803,Toby Braunhardt,Consumer,12,5967.0,500.34,0.125,High Value,3763.0,728.0
TB-212804,Toby Braunhardt,Consumer,6,2198.0,490.96,0.1,Mid Value,3763.0,728.0
TB-213551,Todd Boyes,Corporate,3,2568.0,775.31,0.06,Mid Value,3763.0,728.0
TB-213552,Todd Boyes,Corporate,2,792.0,176.4,0.0,Mid Value,3763.0,728.0
TB-213553,Todd Boyes,Corporate,10,5014.0,-126.68,0.25,High Value,3763.0,728.0
TB-213554,Todd Boyes,Corporate,5,834.0,268.97,0.062,Mid Value,3763.0,728.0
TB-214001,Tom Boeckenhauer,Consumer,7,9033.0,1019.86,0.146,High Value,3763.0,728.0
TB-214002,Tom Boeckenhauer,Consumer,3,1587.0,-8.31,0.138,Mid Value,3763.0,728.0
TB-214003,Tom Boeckenhauer,Consumer,9,1622.0,-338.16,0.247,Mid Value,3763.0,728.0
TB-214004,Tom Boeckenhauer,Consumer,7,9134.0,2798.37,0.071,High Value,3763.0,728.0
TB-215201,Tracy Blumstein,Consumer,12,6371.0,505.34,0.186,High Value,3763.0,728.0
TB-215202,Tracy Blumstein,Consumer,8,2119.0,401.69,0.132,Mid Value,3763.0,728.0
TB-215203,Tracy Blumstein,Consumer,5,3486.0,497.92,0.057,Mid Value,3763.0,728.0
TB-215204,Tracy Blumstein,Consumer,9,4737.0,-1603.05,0.265,High Value,3763.0,728.0
TB-215951,Troy Blackwell,Consumer,9,2963.0,369.29,0.094,Mid Value,3763.0,728.0
TB-215952,Troy Blackwell,Consumer,5,1526.0,209.36,0.014,Mid Value,3763.0,728.0
TB-215953,Troy Blackwell,Consumer,7,2561.0,776.77,0.075,Mid Value,3763.0,728.0
TB-215954,Troy Blackwell,Consumer,5,1387.0,-136.41,0.271,Mid Value,3763.0,728.0
TB-216251,Trudy Brown,Consumer,10,4197.0,305.77,0.142,High Value,3763.0,728.0
TB-216252,Trudy Brown,Consumer,6,3478.0,574.16,0.13,Mid Value,3763.0,728.0
TB-216253,Trudy Brown,Consumer,6,2795.0,607.72,0.073,Mid Value,3763.0,728.0
TB-216254,Trudy Brown,Consumer,9,2798.0,379.88,0.14,Mid Value,3763.0,728.0
TC-109801,Tamara Chand,Corporate,2,587.0,-510.16,0.607,Low Value,3763.0,728.0
TC-109802,Tamara Chand,Corporate,6,2650.0,395.58,0.043,Mid Value,3763.0,728.0
TC-111451,Theresa Coyne,Corporate,3,417.0,171.72,0.0,Low Value,3763.0,728.0
TC-111452,Theresa Coyne,Corporate,7,3384.0,1057.09,0.067,Mid Value,3763.0,728.0
TC-112951,Toby Carlisle,Consumer,3,156.0,3.37,0.175,Low Value,3763.0,728.0
TC-112952,Toby Carlisle,Consumer,1,569.0,233.49,0.0,Low Value,3763.0,728.0
TC-112953,Toby Carlisle,Consumer,1,6.0,-2.93,0.6,Low Value,3763.0,728.0
TC-114751,Tony Chapman,Home Office,2,448.0,81.75,0.0,Low Value,3763.0,728.0
TC-114752,Tony Chapman,Home Office,1,822.0,136.14,0.0,Mid Value,3763.0,728.0
TC-114753,Tony Chapman,Home Office,6,639.0,1.97,0.28,Low Value,3763.0,728.0
TC-115351,Tracy Collins,Home Office,3,1810.0,-1550.21,0.525,Mid Value,3763.0,728.0
TC-115352,Tracy Collins,Home Office,1,405.0,194.55,0.0,Low Value,3763.0,728.0
TC-209801,Tamara Chand,Corporate,7,3839.0,684.17,0.018,High Value,3763.0,728.0
TC-209802,Tamara Chand,Corporate,7,5835.0,-509.87,0.047,High Value,3763.0,728.0
TC-209803,Tamara Chand,Corporate,9,5492.0,-368.15,0.21,High Value,3763.0,728.0
TC-209804,Tamara Chand,Corporate,5,19050.0,8981.32,0.117,High Value,3763.0,728.0
TC-211451,Theresa Coyne,Corporate,11,8279.0,499.84,0.224,High Value,3763.0,728.0
TC-211452,Theresa Coyne,Corporate,4,907.0,341.83,0.013,Mid Value,3763.0,728.0
TC-211453,Theresa Coyne,Corporate,9,8194.0,1023.8,0.175,High Value,3763.0,728.0
TC-211454,Theresa Coyne,Corporate,1,1038.0,265.53,0.0,Mid Value,3763.0,728.0
TC-212951,Toby Carlisle,Consumer,6,4451.0,505.51,0.203,High Value,3763.0,728.0
TC-212952,Toby Carlisle,Consumer,10,8818.0,-155.29,0.092,High Value,3763.0,728.0
TC-212953,Toby Carlisle,Consumer,5,1860.0,306.96,0.0,Mid Value,3763.0,728.0
TC-212954,Toby Carlisle,Consumer,8,4266.0,606.37,0.131,High Value,3763.0,728.0
TC-214751,Tony Chapman,Home Office,9,4533.0,913.36,0.148,High Value,3763.0,728.0
TC-214752,Tony Chapman,Home Office,4,3170.0,244.16,0.05,Mid Value,3763.0,728.0
TC-214753,Tony Chapman,Home Office,7,1776.0,-95.35,0.209,Mid Value,3763.0,728.0
TC-214754,Tony Chapman,Home Office,9,1245.0,119.1,0.264,Mid Value,3763.0,728.0
TC-215351,Tracy Collins,Home Office,7,3241.0,864.06,0.074,Mid Value,3763.0,728.0
TC-215352,Tracy Collins,Home Office,5,1763.0,110.13,0.05,Mid Value,3763.0,728.0
TC-215353,Tracy Collins,Home Office,11,3138.0,546.54,0.206,Mid Value,3763.0,728.0
TC-215354,Tracy Collins,Home Office,7,742.0,217.93,0.11,Mid Value,3763.0,728.0
TD-109951,Tamara Dahlen,Consumer,1,150.0,-313.62,0.7,Low Value,3763.0,728.0
TD-109952,Tamara Dahlen,Consumer,1,41.0,14.76,0.0,Low Value,3763.0,728.0
TD-109953,Tamara Dahlen,Consumer,1,589.0,-470.95,0.6,Low Value,3763.0,728.0
TD-209951,Tamara Dahlen,Consumer,6,1774.0,263.04,0.101,Mid Value,3763.0,728.0
TD-209952,Tamara Dahlen,Consumer,6,2730.0,-628.98,0.086,Mid Value,3763.0,728.0
TD-209953,Tamara Dahlen,Consumer,4,985.0,99.44,0.086,Mid Value,3763.0,728.0
TD-209954,Tamara Dahlen,Consumer,9,1435.0,88.19,0.244,Mid Value,3763.0,728.0
TG-113101,Toby Gnade,Consumer,1,16.0,-24.21,0.7,Low Value,3763.0,728.0
TG-113102,Toby Gnade,Consumer,1,128.0,47.28,0.0,Low Value,3763.0,728.0
TG-113103,Toby Gnade,Consumer,1,571.0,220.47,0.0,Low Value,3763.0,728.0
TG-116401,Trudy Glocke,Consumer,3,469.0,125.83,0.033,Low Value,3763.0,728.0
TG-116402,Trudy Glocke,Consumer,1,1561.0,352.17,0.0,Mid Value,3763.0,728.0
TG-116403,Trudy Glocke,Consumer,5,2876.0,628.25,0.286,Mid Value,3763.0,728.0
TG-213101,Toby Gnade,Consumer,9,2762.0,569.7,0.094,Mid Value,3763.0,728.0
TG-213102,Toby Gnade,Consumer,11,4548.0,909.42,0.093,High Value,3763.0,728.0
TG-213103,Toby Gnade,Consumer,7,1937.0,581.63,0.1,Mid Value,3763.0,728.0
TG-213104,Toby Gnade,Consumer,5,3059.0,682.17,0.211,Mid Value,3763.0,728.0
TG-216401,Trudy Glocke,Consumer,9,2980.0,467.17,0.178,Mid Value,3763.0,728.0
TG-216402,Trudy Glocke,Consumer,10,5101.0,608.1,0.167,High Value,3763.0,728.0
TG-216403,Trudy Glocke,Consumer,10,3822.0,549.0,0.116,High Value,3763.0,728.0
TG-216404,Trudy Glocke,Consumer,4,2074.0,365.72,0.13,Mid Value,3763.0,728.0
TH-111001,Thea Hendricks,Consumer,1,25.0,7.92,0.0,Low Value,3763.0,728.0
TH-111002,Thea Hendricks,Consumer,3,1832.0,356.79,0.0,Mid Value,3763.0,728.0
TH-111151,Thea Hudgings,Corporate,4,1761.0,469.11,0.0,Mid Value,3763.0,728.0
TH-111152,Thea Hudgings,Corporate,1,44.0,1.74,0.0,Low Value,3763.0,728.0
TH-111153,Thea Hudgings,Corporate,1,65.0,19.5,0.0,Low Value,3763.0,728.0
TH-112351,Tiffany House,Corporate,4,1456.0,-12.47,0.3,Mid Value,3763.0,728.0
TH-112352,Tiffany House,Corporate,6,2447.0,562.04,0.2,Mid Value,3763.0,728.0
TH-115501,Tracy Hopkins,Home Office,3,181.0,-49.68,0.35,Low Value,3763.0,728.0
TH-115502,Tracy Hopkins,Home Office,1,93.0,24.06,0.0,Low Value,3763.0,728.0
TH-115503,Tracy Hopkins,Home Office,1,11.0,1.41,0.0,Low Value,3763.0,728.0
TH-211001,Thea Hendricks,Consumer,9,3938.0,85.31,0.257,High Value,3763.0,728.0
TH-211002,Thea Hendricks,Consumer,8,6368.0,1603.53,0.079,High Value,3763.0,728.0
TH-211003,Thea Hendricks,Consumer,5,955.0,34.16,0.12,Mid Value,3763.0,728.0
TH-211004,Thea Hendricks,Consumer,5,2423.0,-135.21,0.171,Mid Value,3763.0,728.0
TH-211151,Thea Hudgings,Corporate,8,6369.0,1471.32,0.074,High Value,3763.0,728.0
TH-211152,Thea Hudgings,Corporate,2,903.0,125.58,0.0,Mid Value,3763.0,728.0
TH-211153,Thea Hudgings,Corporate,11,3269.0,430.99,0.104,Mid Value,3763.0,728.0
